258434,2,2,4.4,6,37021,1567291235000hjjuhd,1.57E+24,douyin,ip=245.114.114.12&deviceNum=258434&lon=null&lat=null&aid=null&ctime=1567291291000&sources=douyin&session=1567291235000258434326211&productPage=4320103647101,1573259585000 
662452,9,2,8.2,9,21028,1567291235000ntwtjs,1.57E+24,liebao,ip=97.234.197.246&deviceNum=662452&lon=null&lat=null&aid=null&ctime=1567291465000&sources=liebao&session=1567291235000662452421227&productPage=4320106415801,1573259585000 
721296,2,2,1.1,7,15292,1567291235000erdioq,1.57E+24,netyex,ip=155.1.161.42&deviceNum=721296&lon=null&lat=null&aid=null&ctime=1567291486000&sources=netyex&session=1567291235000721296518425&productPage=4320403426801,1573259585000 
869361,9,2,8.9,7,19710,1567291235000poxckt,1.57E+24,liebao,ip=100.34.15.136&deviceNum=869361&lon=null&lat=null&aid=null&ctime=1567291364000&sources=liebao&session=1567291235000869361369235&productPage=4320902878001,1573259585000 
626392,2,2,3.5,10,63250,1567291235000crqhbf,1.57E+24,liebao,ip=125.81.231.193&deviceNum=626392&lon=null&lat=null&aid=null&ctime=1567291509000&sources=liebao&session=1567291235000626392286937&productPage=4320404858701,1573259585000 
521298,2,2,8.9,8,62100,1567291235000hsbuoi,1.57E+24,netyex,ip=182.137.67.173&deviceNum=521298&lon=null&lat=null&aid=null&ctime=1567291420000&sources=netyex&session=1567291235000521298266789&productPage=4320208943001,1573259585000 
242831,9,2,1.2,3,50022,1567291235000pxupsm,1.57E+24,baidu,ip=93.4.200.162&deviceNum=242831&lon=null&lat=null&aid=null&ctime=1567291409000&sources=baidu&session=1567291235000242831254816&productPage=4320909612001,1573259585000 
194758,9,2,3.7,2,21102,1567291235000xwkudg,1.57E+24,douyin,ip=248.117.52.141&deviceNum=194758&lon=null&lat=null&aid=null&ctime=1567291516000&sources=douyin&session=1567291235000194758989366&productPage=4320109720401,1573259585000 
828895,9,2,2.9,10,44160,1567291235000iwjfxb,1.57E+24,liebao,ip=144.99.206.126&deviceNum=828895&lon=null&lat=null&aid=null&ctime=1567291307000&sources=liebao&session=1567291235000828895621792&productPage=4320105710201,1573259585000 
326382,2,2,2.2,8,37040,1567291235000kwkkuf,1.57E+24,tencent,ip=56.255.135.247&deviceNum=326382&lon=null&lat=null&aid=null&ctime=1567291488000&sources=tencent&session=1567291235000326382711272&productPage=4320903473701,1573259585000 
625179,2,2,1.6,4,36022,1567291235000bfhtcu,1.57E+24,ximalaya,ip=62.39.144.191&deviceNum=625179&lon=null&lat=null&aid=null&ctime=1567291452000&sources=ximalaya&session=1567291235000625179129244&productPage=4320708866701,1573259585000 
442541,2,2,2.2,2,35062,1567291235000soetbe,1.57E+24,liebao,ip=171.42.38.34&deviceNum=442541&lon=null&lat=null&aid=null&ctime=1567291450000&sources=liebao&session=1567291235000442541242422&productPage=4320802419801,1573259585000 
376259,9,2,5.2,7,10007,1567291235000efpfgr,1.57E+24,liebao,ip=97.228.225.211&deviceNum=376259&lon=null&lat=null&aid=null&ctime=1567291326000&sources=liebao&session=1567291235000376259511261&productPage=4320103565801,1573259585000 
824367,9,2,1.8,8,10005,1567291235000pbtspe,1.57E+24,netyex,ip=170.216.57.83&deviceNum=824367&lon=null&lat=null&aid=null&ctime=1567291405000&sources=netyex&session=1567291235000824367825334&productPage=4320604675701,1573259585000 
685229,9,2,6.1,10,23020,1567291235000teprfi,1.57E+24,liebao,ip=153.97.118.131&deviceNum=685229&lon=null&lat=null&aid=null&ctime=1567291359000&sources=liebao&session=1567291235000685229533467&productPage=4320909692901,1573259585000 
445621,9,2,1.2,3,15072,1567291235000ovibxj,1.57E+24,ximalaya,ip=27.46.141.58&deviceNum=445621&lon=null&lat=null&aid=null&ctime=1567291334000&sources=ximalaya&session=1567291235000445621431277&productPage=4320705686101,1573259585000 
389122,2,2,9.1,5,14058,1567291235000iwdbmn,1.57E+24,douyin,ip=28.62.232.135&deviceNum=389122&lon=null&lat=null&aid=null&ctime=1567291340000&sources=douyin&session=1567291235000389122216867&productPage=4320803847001,1573259585000 
271296,2,2,9.9,4,45020,1567291235000kjxtfp,1.57E+24,baidu,ip=129.228.89.213&deviceNum=271296&lon=null&lat=null&aid=null&ctime=1567291295000&sources=baidu&session=1567291235000271296862722&productPage=4320605907401,1573259585000 
391858,2,2,1.7,6,53292,1567291235000khpsqp,1.57E+24,douyin,ip=213.120.246.228&deviceNum=391858&lon=null&lat=null&aid=null&ctime=1567291353000&sources=douyin&session=1567291235000391858441373&productPage=4320209770301,1573259585000 
828388,9,2,2.3,8,45122,1567291235000mxsdqv,1.57E+24,ximalaya,ip=188.210.85.64&deviceNum=828388&lon=null&lat=null&aid=null&ctime=1567291480000&sources=ximalaya&session=1567291235000828388182873&productPage=4320805218601,1573259585000 
139682,9,2,5.4,6,43100,1567291235000sbsfxx,1.57E+24,tencent,ip=220.6.60.47&deviceNum=139682&lon=null&lat=null&aid=null&ctime=1567291481000&sources=tencent&session=1567291235000139682971761&productPage=4320407097901,1573259585000 
392136,2,2,7.2,9,51090,1567291235000oojwgu,1.57E+24,douyin,ip=231.45.124.214&deviceNum=392136&lon=null&lat=null&aid=null&ctime=1567291431000&sources=douyin&session=1567291235000392136856974&productPage=4320609018901,1573259585000 
342736,9,2,4.2,7,35010,1567291235000ngpboe,1.57E+24,netyex,ip=138.177.132.57&deviceNum=342736&lon=null&lat=null&aid=null&ctime=1567291452000&sources=netyex&session=1567291235000342736272222&productPage=4320402374401,1573259585000 
893274,9,2,9.4,4,41132,1567291235000uwbumn,1.57E+24,tencent,ip=193.181.70.76&deviceNum=893274&lon=null&lat=null&aid=null&ctime=1567291436000&sources=tencent&session=1567291235000893274325539&productPage=4320503678601,1573259585000 
989444,9,2,6.1,7,41112,1567291235000qjgsfd,1.57E+24,liebao,ip=131.80.121.78&deviceNum=989444&lon=null&lat=null&aid=null&ctime=1567291324000&sources=liebao&session=1567291235000989444774728&productPage=4320901951801,1573259585000 
223726,9,2,1.5,8,53000,1567291235000ppkmxt,1.57E+24,douyin,ip=128.10.16.194&deviceNum=223726&lon=null&lat=null&aid=null&ctime=1567291489000&sources=douyin&session=1567291235000223726586428&productPage=4320205666901,1573259585000 
826396,2,2,7.5,4,54250,1567291235000sdpcwp,1.57E+24,ximalaya,ip=151.111.141.199&deviceNum=826396&lon=null&lat=null&aid=null&ctime=1567291481000&sources=ximalaya&session=1567291235000826396468973&productPage=4320509803801,1573259585000 
246284,9,2,7.1,9,36073,1567291235000wgdvkm,1.57E+24,baidu,ip=29.39.126.168&deviceNum=246284&lon=null&lat=null&aid=null&ctime=1567291478000&sources=baidu&session=1567291235000246284751121&productPage=4320406086301,1573259585000 
353368,2,2,1.4,5,33072,1567291235000jjmpef,1.57E+24,baidu,ip=134.118.56.61&deviceNum=353368&lon=null&lat=null&aid=null&ctime=1567291474000&sources=baidu&session=1567291235000353368614282&productPage=4320707393901,1573259585000 
417223,9,2,9.8,2,32092,1567291235000xocbpt,1.57E+24,tencent,ip=44.145.205.104&deviceNum=417223&lon=null&lat=null&aid=null&ctime=1567291503000&sources=tencent&session=1567291235000417223922432&productPage=4320305694601,1573259585000 
768938,9,2,4.1,8,10014,1567291235000etkxor,1.57E+24,douyin,ip=117.160.181.39&deviceNum=768938&lon=null&lat=null&aid=null&ctime=1567291383000&sources=douyin&session=1567291235000768938622682&productPage=4320706611401,1573259585000 
545464,2,2,6.2,7,42032,1567291235000modnbr,1.57E+24,baidu,ip=117.77.74.44&deviceNum=545464&lon=null&lat=null&aid=null&ctime=1567291482000&sources=baidu&session=1567291235000545464938698&productPage=4320701778901,1573259585000 
482524,9,2,3.2,5,36020,1567291235000dopcpx,1.57E+24,netyex,ip=21.30.186.157&deviceNum=482524&lon=null&lat=null&aid=null&ctime=1567291339000&sources=netyex&session=1567291235000482524121772&productPage=4320103061301,1573259585000 
473145,2,2,4.4,3,19991,1567291235000wrvwes,1.57E+24,baidu,ip=128.27.206.58&deviceNum=473145&lon=null&lat=null&aid=null&ctime=1567291418000&sources=baidu&session=1567291235000473145272218&productPage=4320805307201,1573259585000 
425278,2,2,9.2,7,32132,1567291235000tenfmg,1.57E+24,ximalaya,ip=18.229.238.5&deviceNum=425278&lon=null&lat=null&aid=null&ctime=1567291358000&sources=ximalaya&session=1567291235000425278542136&productPage=4320705190401,1573259585000 
222972,9,2,9.3,8,19770,1567291235000ubhnqe,1.57E+24,baidu,ip=137.31.150.52&deviceNum=222972&lon=null&lat=null&aid=null&ctime=1567291393000&sources=baidu&session=1567291235000222972534465&productPage=4320303730401,1573259585000 
727122,2,2,1.5,9,34122,1567291235000tkffoq,1.57E+24,liebao,ip=158.157.20.208&deviceNum=727122&lon=null&lat=null&aid=null&ctime=1567291511000&sources=liebao&session=1567291235000727122234831&productPage=4320202425801,1573259585000 
336542,9,2,9.2,9,33048,1567291235000wpgqjw,1.57E+24,netyex,ip=234.149.106.167&deviceNum=336542&lon=null&lat=null&aid=null&ctime=1567291308000&sources=netyex&session=1567291235000336542448273&productPage=4320107796401,1573259585000 
887533,2,2,1.8,6,37108,1567291235000wwkhns,1.57E+24,liebao,ip=98.135.245.248&deviceNum=887533&lon=null&lat=null&aid=null&ctime=1567291524000&sources=liebao&session=1567291235000887533245457&productPage=4320902479901,1573259585000 
238134,9,2,8.2,8,41110,1567291235000oicmfq,1.57E+24,netyex,ip=39.138.252.170&deviceNum=238134&lon=null&lat=null&aid=null&ctime=1567291499000&sources=netyex&session=1567291235000238134465438&productPage=4320305288501,1573259585000 
879327,2,2,2.5,7,65210,1567291235000xpojdc,1.57E+24,baidu,ip=109.68.111.197&deviceNum=879327&lon=null&lat=null&aid=null&ctime=1567291445000&sources=baidu&session=1567291235000879327466997&productPage=4320706591701,1573259585000 
718222,2,2,9.2,4,41162,1567291235000ucjohd,1.57E+24,douyin,ip=186.154.29.17&deviceNum=718222&lon=null&lat=null&aid=null&ctime=1567291471000&sources=douyin&session=1567291235000718222222629&productPage=4320406779301,1573259585000 
889861,9,2,3.2,6,45012,1567291235000smocgq,1.57E+24,liebao,ip=114.102.228.254&deviceNum=889861&lon=null&lat=null&aid=null&ctime=1567291434000&sources=liebao&session=1567291235000889861463461&productPage=4320505151401,1573259585000 
147744,9,2,6.6,4,23122,1567291235000chxcvd,1.57E+24,tencent,ip=121.70.39.81&deviceNum=147744&lon=null&lat=null&aid=null&ctime=1567291490000&sources=tencent&session=1567291235000147744892928&productPage=4320601614301,1573259585000 
282531,9,2,7.7,5,35058,1567291235000evvvnj,1.57E+24,netyex,ip=124.90.136.36&deviceNum=282531&lon=null&lat=null&aid=null&ctime=1567291489000&sources=netyex&session=1567291235000282531519361&productPage=4320905557601,1573259585000 
652171,9,2,5.2,6,37162,1567291235000jefsvm,1.57E+24,netyex,ip=80.218.116.170&deviceNum=652171&lon=null&lat=null&aid=null&ctime=1567291288000&sources=netyex&session=1567291235000652171798332&productPage=4320205611701,1573259585000 
814262,2,2,5.1,4,61092,1567291235000gwirfo,1.57E+24,netyex,ip=10.89.157.29&deviceNum=814262&lon=null&lat=null&aid=null&ctime=1567291389000&sources=netyex&session=1567291235000814262433297&productPage=4320506395201,1573259585000 
361823,9,2,7.7,6,63250,1567291235000qutbpx,1.57E+24,tencent,ip=144.250.137.103&deviceNum=361823&lon=null&lat=null&aid=null&ctime=1567291316000&sources=tencent&session=1567291235000361823525464&productPage=4320407762701,1573259585000 
244533,9,2,4.1,8,44188,1567291235000nntqci,1.57E+24,netyex,ip=199.81.139.25&deviceNum=244533&lon=null&lat=null&aid=null&ctime=1567291484000&sources=netyex&session=1567291235000244533715174&productPage=4320405494801,1573259585000 
872861,2,2,7.9,10,51322,1567291235000xcmicw,1.57E+24,liebao,ip=18.208.174.247&deviceNum=872861&lon=null&lat=null&aid=null&ctime=1567291443000&sources=liebao&session=1567291235000872861821788&productPage=4320702326301,1573259585000 
126921,9,2,9.1,4,46902,1567291235000jufxqm,1.57E+24,tencent,ip=160.206.66.63&deviceNum=126921&lon=null&lat=null&aid=null&ctime=1567291373000&sources=tencent&session=1567291235000126921524155&productPage=4320402427101,1573259585000 
932657,9,2,9.6,10,51150,1567291235000nmfdee,1.57E+24,douyin,ip=94.212.26.187&deviceNum=932657&lon=null&lat=null&aid=null&ctime=1567291309000&sources=douyin&session=1567291235000932657811125&productPage=4320804672201,1573259585000 
463699,9,2,5.6,3,53253,1567291235000teqqci,1.57E+24,douyin,ip=63.123.130.129&deviceNum=463699&lon=null&lat=null&aid=null&ctime=1567291383000&sources=douyin&session=1567291235000463699564895&productPage=4320407782701,1573259585000 
882737,9,2,2.9,4,43082,1567291235000xhgjqo,1.57E+24,tencent,ip=27.28.17.89&deviceNum=882737&lon=null&lat=null&aid=null&ctime=1567291412000&sources=tencent&session=1567291235000882737469917&productPage=4320405422701,1573259585000 
754937,9,2,7.4,8,44130,1567291235000fgxufr,1.57E+24,liebao,ip=146.39.84.79&deviceNum=754937&lon=null&lat=null&aid=null&ctime=1567291347000&sources=liebao&session=1567291235000754937398382&productPage=4320203709201,1573259585000 
456568,2,2,2.7,4,13108,1567291235000ortbmj,1.57E+24,ximalaya,ip=97.133.108.240&deviceNum=456568&lon=null&lat=null&aid=null&ctime=1567291491000&sources=ximalaya&session=1567291235000456568655723&productPage=4320405338101,1573259585000 
572916,2,2,8.5,3,21100,1567291235000hwoqeu,1.57E+24,liebao,ip=67.183.223.112&deviceNum=572916&lon=null&lat=null&aid=null&ctime=1567291358000&sources=liebao&session=1567291235000572916188822&productPage=4320803091601,1573259585000 
244926,9,2,3.5,8,23011,1567291235000duqcpi,1.57E+24,baidu,ip=89.89.47.121&deviceNum=244926&lon=null&lat=null&aid=null&ctime=1567291509000&sources=baidu&session=1567291235000244926779323&productPage=4320304774101,1573259585000 
518954,2,2,8.2,9,37010,1567291235000eruwgc,1.57E+24,netyex,ip=218.119.215.70&deviceNum=518954&lon=null&lat=null&aid=null&ctime=1567291296000&sources=netyex&session=1567291235000518954263733&productPage=4320208179101,1573259585000 
477198,2,2,4.7,2,51013,1567291235000nsduho,1.57E+24,baidu,ip=119.214.194.14&deviceNum=477198&lon=null&lat=null&aid=null&ctime=1567291295000&sources=baidu&session=1567291235000477198674577&productPage=4320107600401,1573259585000 
441572,9,2,8.8,4,52030,1567291235000tvwwix,1.57E+24,tencent,ip=134.56.243.224&deviceNum=441572&lon=null&lat=null&aid=null&ctime=1567291309000&sources=tencent&session=1567291235000441572748123&productPage=4320402927801,1573259585000 
517121,9,2,6.6,3,51322,1567291235000qoveqj,1.57E+24,tencent,ip=113.246.34.153&deviceNum=517121&lon=null&lat=null&aid=null&ctime=1567291300000&sources=tencent&session=1567291235000517121832394&productPage=4320109077301,1573259585000 
568695,9,2,8.5,10,19870,1567291235000gsorgm,1.57E+24,ximalaya,ip=123.230.117.182&deviceNum=568695&lon=null&lat=null&aid=null&ctime=1567291396000&sources=ximalaya&session=1567291235000568695751574&productPage=4320104262801,1573259585000 
658251,2,2,6.9,5,10005,1567291235000phvrpb,1.57E+24,netyex,ip=159.187.20.42&deviceNum=658251&lon=null&lat=null&aid=null&ctime=1567291472000&sources=netyex&session=1567291235000658251822323&productPage=4320803841101,1573259585000 
236352,9,2,2.1,5,10010,1567291235000ehguux,1.57E+24,ximalaya,ip=214.92.92.248&deviceNum=236352&lon=null&lat=null&aid=null&ctime=1567291338000&sources=ximalaya&session=1567291235000236352325479&productPage=4320805910901,1573259585000 
322571,2,2,2.3,3,34160,1567291235000guetko,1.57E+24,baidu,ip=80.217.198.77&deviceNum=322571&lon=null&lat=null&aid=null&ctime=1567291470000&sources=baidu&session=1567291235000322571591215&productPage=4320304316101,1573259585000 
519186,2,2,2.7,8,22050,1567291235000joexoj,1.57E+24,liebao,ip=123.240.22.224&deviceNum=519186&lon=null&lat=null&aid=null&ctime=1567291347000&sources=liebao&session=1567291235000519186131223&productPage=4320705218901,1573259585000 
342898,9,2,3.2,7,45132,1567291235000tqrjeg,1.57E+24,netyex,ip=32.175.3.57&deviceNum=342898&lon=null&lat=null&aid=null&ctime=1567291456000&sources=netyex&session=1567291235000342898196275&productPage=4320608329801,1573259585000 
986478,2,2,4.7,10,37068,1567291235000bpqiqj,1.57E+24,liebao,ip=205.60.148.178&deviceNum=986478&lon=null&lat=null&aid=null&ctime=1567291333000&sources=liebao&session=1567291235000986478618196&productPage=4320903435101,1573259585000 
853186,9,2,7.9,6,23060,1567291235000iqejhp,1.57E+24,douyin,ip=124.255.35.124&deviceNum=853186&lon=null&lat=null&aid=null&ctime=1567291492000&sources=douyin&session=1567291235000853186858345&productPage=4320905214701,1573259585000 
529274,9,2,4.2,3,53312,1567291235000quwusn,1.57E+24,baidu,ip=87.109.8.1&deviceNum=529274&lon=null&lat=null&aid=null&ctime=1567291398000&sources=baidu&session=1567291235000529274462284&productPage=4320901498601,1573259585000 
317474,2,2,7.7,8,42010,1567291235000rqupgv,1.57E+24,ximalaya,ip=211.187.142.234&deviceNum=317474&lon=null&lat=null&aid=null&ctime=1567291489000&sources=ximalaya&session=1567291235000317474934352&productPage=4320904248301,1573259585000 
245292,2,2,6.4,10,10002,1567291235000dhnpue,1.57E+24,tencent,ip=211.224.197.165&deviceNum=245292&lon=null&lat=null&aid=null&ctime=1567291364000&sources=tencent&session=1567291235000245292545295&productPage=4320307025101,1573259585000 
479132,2,2,8.9,10,20000,1567291235000esjntw,1.57E+24,tencent,ip=142.41.139.52&deviceNum=479132&lon=null&lat=null&aid=null&ctime=1567291433000&sources=tencent&session=1567291235000479132819127&productPage=4320104760601,1573259585000 
512945,2,2,8.2,2,34110,1567291235000txiefh,1.57E+24,liebao,ip=96.20.147.29&deviceNum=512945&lon=null&lat=null&aid=null&ctime=1567291445000&sources=liebao&session=1567291235000512945542452&productPage=4320201193301,1573259585000 
691367,2,2,3.9,3,35062,1567291235000vwciso,1.57E+24,baidu,ip=161.200.55.208&deviceNum=691367&lon=null&lat=null&aid=null&ctime=1567291463000&sources=baidu&session=1567291235000691367662551&productPage=4320301856301,1573259585000 
621121,9,2,1.1,6,19950,1567291235000sxpwjr,1.57E+24,tencent,ip=247.211.35.193&deviceNum=621121&lon=null&lat=null&aid=null&ctime=1567291419000&sources=tencent&session=1567291235000621121532917&productPage=4320503405201,1573259585000 
641292,9,2,9.9,2,37090,1567291235000dptukq,1.57E+24,tencent,ip=107.73.175.58&deviceNum=641292&lon=null&lat=null&aid=null&ctime=1567291334000&sources=tencent&session=1567291235000641292592168&productPage=4320708993001,1573259585000 
476613,2,2,2.6,5,44538,1567291235000snmmxb,1.57E+24,ximalaya,ip=199.17.162.65&deviceNum=476613&lon=null&lat=null&aid=null&ctime=1567291463000&sources=ximalaya&session=1567291235000476613549158&productPage=4320104301501,1573259585000 
415737,9,2,4.9,5,50011,1567291235000ghxjhr,1.57E+24,netyex,ip=177.120.69.107&deviceNum=415737&lon=null&lat=null&aid=null&ctime=1567291492000&sources=netyex&session=1567291235000415737624131&productPage=4320406832301,1573259585000 
641322,2,2,3.6,3,45142,1567291235000ftrvsi,1.57E+24,liebao,ip=37.1.139.30&deviceNum=641322&lon=null&lat=null&aid=null&ctime=1567291377000&sources=liebao&session=1567291235000641322446534&productPage=4320403709201,1573259585000 
639143,9,2,9.9,10,35042,1567291235000xueqjp,1.57E+24,douyin,ip=207.4.165.129&deviceNum=639143&lon=null&lat=null&aid=null&ctime=1567291336000&sources=douyin&session=1567291235000639143212629&productPage=4320706934501,1573259585000 
645624,2,2,5.7,9,43130,1567291235000bwvbnk,1.57E+24,douyin,ip=128.200.100.38&deviceNum=645624&lon=null&lat=null&aid=null&ctime=1567291379000&sources=douyin&session=1567291235000645624377152&productPage=4320801221101,1573259585000 
755759,9,2,5.7,2,12011,1567291235000fmpgie,1.57E+24,baidu,ip=130.82.28.42&deviceNum=755759&lon=null&lat=null&aid=null&ctime=1567291365000&sources=baidu&session=1567291235000755759886298&productPage=4320603666001,1573259585000 
565122,9,2,2.1,6,33080,1567291235000useert,1.57E+24,douyin,ip=67.65.177.105&deviceNum=565122&lon=null&lat=null&aid=null&ctime=1567291503000&sources=douyin&session=1567291235000565122792479&productPage=4320709969701,1573259585000 
441225,9,2,2.1,9,44128,1567291235000smqssp,1.57E+24,netyex,ip=231.239.63.139&deviceNum=441225&lon=null&lat=null&aid=null&ctime=1567291416000&sources=netyex&session=1567291235000441225213866&productPage=4320901751501,1573259585000 
683544,9,2,3.6,4,51152,1567291235000cowpjr,1.57E+24,liebao,ip=103.34.200.140&deviceNum=683544&lon=null&lat=null&aid=null&ctime=1567291298000&sources=liebao&session=1567291235000683544222797&productPage=4320104125801,1573259585000 
619694,2,2,8.3,2,35058,1567291235000qpbmkn,1.57E+24,netyex,ip=128.138.132.147&deviceNum=619694&lon=null&lat=null&aid=null&ctime=1567291445000&sources=netyex&session=1567291235000619694522211&productPage=4320408641701,1573259585000 
479252,2,2,2.6,9,10004,1567291235000irspwq,1.57E+24,baidu,ip=37.178.113.108&deviceNum=479252&lon=null&lat=null&aid=null&ctime=1567291456000&sources=baidu&session=1567291235000479252676221&productPage=4320307310101,1573259585000 
139825,2,2,4.3,9,42052,1567291235000giunuw,1.57E+24,liebao,ip=30.58.250.141&deviceNum=139825&lon=null&lat=null&aid=null&ctime=1567291374000&sources=liebao&session=1567291235000139825487771&productPage=4320603754201,1573259585000 
856282,9,2,8.5,6,44128,1567291235000htgqpn,1.57E+24,liebao,ip=154.32.201.179&deviceNum=856282&lon=null&lat=null&aid=null&ctime=1567291357000&sources=liebao&session=1567291235000856282411731&productPage=4320205528601,1573259585000 
239718,9,2,2.7,9,44522,1567291235000ekwhoi,1.57E+24,douyin,ip=26.172.145.6&deviceNum=239718&lon=null&lat=null&aid=null&ctime=1567291432000&sources=douyin&session=1567291235000239718259612&productPage=4320307681601,1573259585000 
683942,9,2,3.3,3,43000,1567291235000uqncpc,1.57E+24,baidu,ip=171.130.79.30&deviceNum=683942&lon=null&lat=null&aid=null&ctime=1567291322000&sources=baidu&session=1567291235000683942794137&productPage=4320604985401,1573259585000 
226292,2,2,9.8,5,42060,1567291235000qmtnjt,1.57E+24,netyex,ip=4.177.47.243&deviceNum=226292&lon=null&lat=null&aid=null&ctime=1567291496000&sources=netyex&session=1567291235000226292737828&productPage=4320803809501,1573259585000 
189174,2,2,4.3,9,23060,1567291235000hnobjn,1.57E+24,tencent,ip=112.253.10.190&deviceNum=189174&lon=null&lat=null&aid=null&ctime=1567291483000&sources=tencent&session=1567291235000189174639992&productPage=4320904560901,1573259585000 
196721,2,2,1.1,2,34122,1567291235000scnbgg,1.57E+24,ximalaya,ip=44.74.252.201&deviceNum=196721&lon=null&lat=null&aid=null&ctime=1567291387000&sources=ximalaya&session=1567291235000196721612413&productPage=4320209214201,1573259585000 
328845,2,2,2.4,6,52062,1567291235000nvqnpr,1.57E+24,liebao,ip=8.242.31.241&deviceNum=328845&lon=null&lat=null&aid=null&ctime=1567291336000&sources=liebao&session=1567291235000328845125634&productPage=4320406960101,1573259585000 
282288,9,2,7.2,7,23108,1567291235000eppmmf,1.57E+24,netyex,ip=223.12.154.203&deviceNum=282288&lon=null&lat=null&aid=null&ctime=1567291401000&sources=netyex&session=1567291235000282288742752&productPage=4320906274701,1573259585000 
297796,2,2,2.5,6,13102,1567291235000cqirgj,1.57E+24,douyin,ip=241.203.151.173&deviceNum=297796&lon=null&lat=null&aid=null&ctime=1567291335000&sources=douyin&session=1567291235000297796241268&productPage=4320603850201,1573259585000 
512858,9,2,5.7,2,43028,1567291235000dsdxtg,1.57E+24,liebao,ip=116.197.213.218&deviceNum=512858&lon=null&lat=null&aid=null&ctime=1567291355000&sources=liebao&session=1567291235000512858785212&productPage=4320403136801,1573259585000 
382892,9,2,7.6,8,61083,1567291235000jdhwju,1.57E+24,liebao,ip=219.249.247.175&deviceNum=382892&lon=null&lat=null&aid=null&ctime=1567291463000&sources=liebao&session=1567291235000382892358987&productPage=4320203661101,1573259585000 
223775,2,2,2.6,6,10005,1567291235000icdgxv,1.57E+24,baidu,ip=130.98.108.217&deviceNum=223775&lon=null&lat=null&aid=null&ctime=1567291521000&sources=baidu&session=1567291235000223775674725&productPage=4320303459901,1573259585000 
862625,2,2,2.1,10,62092,1567291235000odkkeq,1.57E+24,baidu,ip=139.244.223.62&deviceNum=862625&lon=null&lat=null&aid=null&ctime=1567291455000&sources=baidu&session=1567291235000862625273622&productPage=4320904661501,1573259585000 
273656,9,2,2.5,2,43052,1567291235000wukfim,1.57E+24,liebao,ip=252.37.223.117&deviceNum=273656&lon=null&lat=null&aid=null&ctime=1567291339000&sources=liebao&session=1567291235000273656832596&productPage=4320706109101,1573259585000 
296527,9,2,4.5,6,10008,1567291235000rdxpvr,1.57E+24,baidu,ip=159.160.154.250&deviceNum=296527&lon=null&lat=null&aid=null&ctime=1567291504000&sources=baidu&session=1567291235000296527225836&productPage=4320404637001,1573259585000 
395222,9,2,5.8,9,13020,1567291235000ignbvv,1.57E+24,baidu,ip=243.169.239.101&deviceNum=395222&lon=null&lat=null&aid=null&ctime=1567291318000&sources=baidu&session=1567291235000395222215698&productPage=4320601357501,1573259585000 
126971,2,2,2.4,5,36012,1567291235000bimeip,1.57E+24,tencent,ip=66.216.138.39&deviceNum=126971&lon=null&lat=null&aid=null&ctime=1567291328000&sources=tencent&session=1567291235000126971815987&productPage=4320402419201,1573259585000 
216846,9,2,4.2,3,52030,1567291235000pkgimh,1.57E+24,douyin,ip=15.92.204.149&deviceNum=216846&lon=null&lat=null&aid=null&ctime=1567291443000&sources=douyin&session=1567291235000216846728224&productPage=4320603325401,1573259585000 
888744,9,2,8.5,10,33038,1567291235000wmhxow,1.57E+24,ximalaya,ip=220.55.214.232&deviceNum=888744&lon=null&lat=null&aid=null&ctime=1567291293000&sources=ximalaya&session=1567291235000888744126513&productPage=4320405487801,1573259585000 
265478,2,2,8.9,5,36112,1567291235000mdugeo,1.57E+24,liebao,ip=61.139.94.92&deviceNum=265478&lon=null&lat=null&aid=null&ctime=1567291381000&sources=liebao&session=1567291235000265478812223&productPage=4320209395601,1573259585000 
526323,2,2,7.3,3,43028,1567291235000diuvdc,1.57E+24,ximalaya,ip=108.238.4.3&deviceNum=526323&lon=null&lat=null&aid=null&ctime=1567291370000&sources=ximalaya&session=1567291235000526323424721&productPage=4320303037401,1573259585000 
965716,9,2,3.7,3,36072,1567291235000wrkdjj,1.57E+24,netyex,ip=39.35.25.96&deviceNum=965716&lon=null&lat=null&aid=null&ctime=1567291409000&sources=netyex&session=1567291235000965716961386&productPage=4320104561301,1573259585000 
358162,2,2,9.4,3,14021,1567291235000fxusmw,1.57E+24,tencent,ip=206.11.46.211&deviceNum=358162&lon=null&lat=null&aid=null&ctime=1567291503000&sources=tencent&session=1567291235000358162923426&productPage=4320507500601,1573259585000 
489425,9,2,9.6,2,13112,1567291235000fricxn,1.57E+24,tencent,ip=200.40.2.55&deviceNum=489425&lon=null&lat=null&aid=null&ctime=1567291409000&sources=tencent&session=1567291235000489425442617&productPage=4320607747101,1573259585000 
922474,2,2,3.7,9,10003,1567291235000dvxvdh,1.57E+24,netyex,ip=249.117.52.155&deviceNum=922474&lon=null&lat=null&aid=null&ctime=1567291391000&sources=netyex&session=1567291235000922474424384&productPage=4320907692801,1573259585000 
836891,2,2,2.2,2,54062,1567291235000mdonot,1.57E+24,netyex,ip=208.242.122.47&deviceNum=836891&lon=null&lat=null&aid=null&ctime=1567291534000&sources=netyex&session=1567291235000836891488718&productPage=4320502080101,1573259585000 
586267,2,2,3.4,7,53060,1567291235000qcgbjd,1.57E+24,netyex,ip=181.186.210.179&deviceNum=586267&lon=null&lat=null&aid=null&ctime=1567291364000&sources=netyex&session=1567291235000586267913256&productPage=4320106445001,1573259585000 
